X,Y,OBJECTID,COLLISION_SK,CASE_FILE_NUMBER,ACCIDENT_DATE,WGS84_LAT_COORD,WGS84_LON_COORD,ROAD_LOCATION_1,ROAD_LOCATION_2,ROAD_CONFIGURATION,COLLISION_CONFIGURATION,NON_FATAL_INJURY,FATAL_INJURY,YOUNG_DEMOGRAPHIC,PEDESTRIAN_COLLISIONS,AGRESSIVE_DRIVING,DISTRACTED_DRIVING,IMPAIRED_DRIVING,BICYCLE_COLLISIONS,INTERSECTION_RELATED
-63.59338064,44.65061007,16449,5954,167495,2018/10/29 03:00:00+00,44.6506008,-63.59338263,CUNARD ST,CLIFTON ST,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,Y,N,Y,N,N,N,Y
-63.63017595,44.65364485,16450,5959,167540,2018/10/29 03:00:00+00,44.65363558,-63.63017793,BAYERS RD,DUTCH VILLAGE ROAD,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.6857881,44.72681113,16451,5961,167555,2018/10/29 03:00:00+00,44.72680185,-63.68579006,HIGHWAY 102,HIGHWAY 102 NB EXIT 3 ON RAMP,Ramp,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.64447819,44.75490494,16452,23123,167621,2018/10/29 03:00:00+00,44.75489565,-63.64448015,GLENDALE DRIVE EXT,DUKE ST,Ramp,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.5230757,44.87929697,16453,6191,169782,2018/10/29 03:00:00+00,44.87928766,-63.5230777,75 BELL BLVD,,Intersection - private road or access,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.63386756,44.65908891,16454,5994,167853,2018/10/29 03:00:00+00,44.65907965,-63.63386953,1 ASHDALE AVE,,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,Yes,,N,N,Y,N,N,Y,Y
-63.59608583,44.66230819,16455,6940,176669,2018/10/29 03:00:00+00,44.66229892,-63.59608781,5385 RUSSLE ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.56401417,44.76038997,16456,5934,167190,2018/10/28 03:00:00+00,44.76038068,-63.56401616,10 HIGHWAY 118,,Non-intersection,Single vehicle - off road to the left,Yes,,N,N,N,N,N,N,N
-63.62278616,44.61365126,16457,5915,166972,2018/10/28 03:00:00+00,44.613642,-63.62278814,124 OLD SAMBRO RD,,Non-intersection,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.58155465,44.65096798,16458,6100,168821,2018/10/28 03:00:00+00,44.65095871,-63.58155664,2019 GOTTINGEN ST,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.65645496,44.74482614,16459,23124,167664,2018/10/28 03:00:00+00,44.74481686,-63.65645692,HIGHWAY 102,BEDFORD HWY,Tunnel or underpass,Single vehicle - off road to the right,,,Y,N,N,N,N,N,N
-63.62169047,44.4741613,16460,5918,166982,2018/10/28 03:00:00+00,44.47415207,-63.62169245,WEST PENNANT RD,EAST PENNANT RD,Intersection - two or more public roads,Single vehicle - off road to the left,,,N,N,N,N,N,N,Y
-63.51013684,44.62378869,16461,5958,167539,2018/10/28 03:00:00+00,44.62377942,-63.51013885,1104 MAIN RD,,,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,N
-63.60199746,44.65945041,16462,5910,166889,2018/10/28 03:00:00+00,44.65944114,-63.60199944,YOUNG ST,ROBIE ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,Y,N,N,Y
-63.62859194,44.6599553,16463,5941,167316,2018/10/28 03:00:00+00,44.65994603,-63.62859391,JOSEPH HOWE DR,DUTCH VILLAGE RD,Non-intersection,Multiple vehicle - one crossing path of other to the right,Yes,,N,N,N,N,N,N,N
-63.61625023,44.65227144,16464,5936,167259,2018/10/28 03:00:00+00,44.65226218,-63.61625221,6699 BAYERS RD,"CONNAUGHT AV, HALIFAX",Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,Y,N,Y,N,N,N,Y
-63.77273936,44.74727633,16465,5932,167161,2018/10/28 03:00:00+00,44.74726705,-63.7727413,209 GLEN ARBOUR WAY,,Non-intersection,,,,N,N,Y,N,Y,N,N
-63.59768975,44.81574463,16466,5917,166977,2018/10/28 03:00:00+00,44.81573533,-63.59769172,26 HIGHWAY 102,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,N
-63.60851805,44.48306394,16467,5901,166809,2018/10/27 03:00:00+00,44.4830547,-63.60852004,3584 OLD SAMBRO RD,,Non-intersection,Single vehicle - off road to the right,,,N,N,Y,N,Y,N,N
-63.60036578,44.64189517,16468,5983,167759,2018/10/27 03:00:00+00,44.6418859,-63.60036776,1774 CAMBRIDGE ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.68202648,44.76668694,16469,5862,166543,2018/10/27 03:00:00+00,44.76667765,-63.68202843,SACKVILLE DR,,Non-intersection,Multiple vehicle - rear end,Yes,,N,N,N,Y,N,N,N
-63.66125278,44.63260138,16470,5890,166716,2018/10/27 03:00:00+00,44.63259212,-63.66125475,ST MARGARETS BAY RD,PROSPECT RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.63874552,44.72078228,16471,5891,166717,2018/10/27 03:00:00+00,44.720773,-63.63874749,WINDMILL RD,BEDFORD BYPS,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.596457,44.66406173,16472,5990,167804,2018/10/27 03:00:00+00,44.66405246,-63.59645899,5309 YOUNG ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.56122606,44.70860422,16473,5867,166570,2018/10/27 03:00:00+00,44.70859494,-63.56122805,COUNTRYVIEWWRIGHTA RAMP,WRIGHT AVE,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.62454486,44.64955265,16474,5926,167073,2018/10/27 03:00:00+00,44.64954338,-63.62454684,MUMFORD RD,OLIVET ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.58091922,44.69215739,16475,5884,166697,2018/10/27 03:00:00+00,44.69214811,-63.58092121,HIGHWAY 111 EB EXIT 3 OFF RAMP,BURNSIDE DR,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.58339597,44.63713077,16476,5865,166548,2018/10/27 03:00:00+00,44.63712151,-63.58339795,SOUTH STREET,,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,N
-63.57230503,44.64657648,16477,5929,167104,2018/10/27 03:00:00+00,44.64656722,-63.57230702,SACKVILLE ST,HOLLIS ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.70159788,44.76645135,16478,5894,166750,2018/10/27 03:00:00+00,44.76644206,-63.70159983,HIGHWAY 101 EB EXIT 2 ON RAMP,BEAVER BANK CONN,Non-intersection,Single vehicle - off road to the right,,,Y,N,N,N,N,N,N
-63.59383733,44.65334444,16479,5874,166615,2018/10/27 03:00:00+00,44.65333518,-63.59383932,CHARLES ST,ROBIE ST,Intersection - two or more public roads,Multiple vehicle - right angle,,,N,N,N,N,N,N,Y
-63.57880898,44.64372593,16480,5895,166761,2018/10/27 03:00:00+00,44.64371666,-63.57881097,1550 DRESDEN ROW,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,Y,Y,N,N,N
-63.57168865,44.64673261,16481,5879,166649,2018/10/27 03:00:00+00,44.64672335,-63.57169064,SACKVILLE ST,BEDFORD ROW,,,,,Y,N,N,N,N,N,N
-63.58320241,44.69959074,16482,23569,166711,2018/10/27 03:00:00+00,44.69958147,-63.5832044,COMMODORE DR,BURNSIDE DR,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,Yes,,N,N,Y,N,N,N,Y
-63.55826938,44.55183103,16483,5875,166620,2018/10/27 03:00:00+00,44.55182178,-63.55827138,250 KETCH HARBOUR RD,,Non-intersection,Single vehicle - off road to the right,Yes,,Y,N,N,Y,N,N,N
-63.60788418,44.68202436,16484,5871,166600,2018/10/27 03:00:00+00,44.68201509,-63.60788616,300 A MURRAY MACKAY BRDG,,"Bridge, overpass or viaduct",Multiple vehicle - same direction sideswipe,,,Y,N,N,N,N,N,N
-63.8775778,44.68807546,16485,5876,166625,2018/10/27 03:00:00+00,44.68806619,-63.87757972,HAMMONDS PLAINS RD,ST MARGARETS BAY RD,Intersection - private road or access,Multiple vehicle - right angle,,,N,N,Y,N,N,N,Y
-63.63255129,44.63082842,16486,5863,166546,2018/10/27 03:00:00+00,44.63081915,-63.63255327,NORTH WEST ARM DR,OSBORNE ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,Yes,,Y,N,Y,N,N,N,Y
-63.67227442,44.68413014,16487,5985,167774,2018/10/26 03:00:00+00,44.68412086,-63.67227638,111 KEARNEY LAKE RD,,Non-intersection,Multiple vehicle - approaching sideswipe,,,Y,N,N,N,N,N,N
-63.58423101,44.63239119,16488,5963,167574,2018/10/26 03:00:00+00,44.63238192,-63.584233,MARLBOROUGH AVE,INGLIS ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.6085682,44.70276227,16489,5800,166020,2018/10/26 03:00:00+00,44.70275299,-63.60857018,704 WINDMILL RD,Dawn Ln.,Intersection - two or more public roads,Multiple vehicle - right angle,,,Y,N,N,N,N,N,Y
-63.59071549,44.63777734,16490,5841,166269,2018/10/26 03:00:00+00,44.63776807,-63.59071747,1376 LEMARCHANT ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.62634984,44.71059723,16491,5836,166221,2018/10/26 03:00:00+00,44.71058796,-63.62635182,1236 WINDMILL RD,,Non-intersection,Single vehicle - off road to the right,Yes,,N,N,N,N,N,N,N
-63.55234878,44.66052955,16492,5795,165971,2018/10/26 03:00:00+00,44.66052028,-63.55235077,PLEASANT ST,PRINCE ARTHUR AVE,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,,,Y,N,N,N,N,N,Y
-63.61734377,44.62338553,16493,5824,166134,2018/10/26 03:00:00+00,44.62337627,-63.61734575,202 HERRING COVE RD,,Intersection - private road or access,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,Y
-63.49832814,44.67124789,16494,5979,167711,2018/10/26 03:00:00+00,44.67123862,-63.49833015,COLE HARBOUR RD,OTAGO DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.64028458,44.65077985,16495,5807,166046,2018/10/26 03:00:00+00,44.65077058,-63.64028656,84 CENTRAL AVE,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,Y,N,N,N
-63.65551512,44.73431682,16496,5972,167640,2018/10/26 03:00:00+00,44.73430753,-63.65551709,ROCKY LAKE DR,BEDFORD HWY,Intersection - two or more public roads,Multiple vehicle - rear end,Yes,,N,N,N,Y,N,N,Y
-63.57724957,44.64160923,16497,5967,167598,2018/10/26 03:00:00+00,44.64159997,-63.57725156,DRESDEN ROW,CLYDE ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.62634984,44.71059723,16498,5790,165898,2018/10/26 03:00:00+00,44.71058796,-63.62635182,1236 WINDMILL RD,,Express lane of a freeway,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.48314937,44.61482249,16499,5962,167569,2018/10/26 03:00:00+00,44.61481323,-63.48315139,37 ROSEWOOD LANE,,Non-intersection,Multiple vehicle - one crossing path of other to the right,,,Y,N,N,N,N,N,N
-63.55307654,44.66145328,16500,5810,166059,2018/10/26 03:00:00+00,44.66144401,-63.55307853,PLEASANT ST,SOUTHDALE ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,Y,N,N,N,Y
-63.68970217,44.69912325,16501,5839,166260,2018/10/26 03:00:00+00,44.69911398,-63.68970413,HIGHWAY 102 NB EXIT 2B OFF RAMP,LARRY UTECK BLVD,Traffic circle or roundabout,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.57729582,44.67169524,16502,5834,166209,2018/10/26 03:00:00+00,44.67168597,-63.57729781,118 WYSE RD,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,Y,Y,N,N,N
-63.61536876,44.66074751,16503,5817,166079,2018/10/26 03:00:00+00,44.66073825,-63.61537074,WINDSOR ST,HOOD ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.57479409,44.64705912,16504,5831,166184,2018/10/26 03:00:00+00,44.64704985,-63.57479608,ARGYLE ST,PRINCE ST,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,N,N,N,N,N,Y
-63.65490269,44.73936164,16505,6214,169981,2018/10/26 03:00:00+00,44.73935236,-63.65490466,1748 BEDFORD HWY,,,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.5739161,44.64498396,16506,5786,165809,2018/10/26 03:00:00+00,44.6449747,-63.57391809,5232 BLOWERS ST,,Non-intersection,,,,Y,N,N,Y,Y,N,N
-63.67831906,44.65711407,16507,23119,165628,2018/10/25 03:00:00+00,44.65710481,-63.67832103,CHAIN LAKE DR,LACEWOOD DR,Ramp,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.62898961,44.65357037,16508,5760,165623,2018/10/25 03:00:00+00,44.6535611,-63.62899158,BAYERS RD,ASHBURN AVE,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.65764011,44.66212336,16509,5753,165594,2018/10/25 03:00:00+00,44.66211409,-63.65764208,WILLETT ST,LACEWOOD DR,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.61748385,44.61281581,16510,5739,165490,2018/10/25 03:00:00+00,44.61280655,-63.61748583,DENTITH RD,HERRING COVE RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.66089132,44.6374108,16511,5737,165465,2018/10/25 03:00:00+00,44.63740154,-63.66089328,HIGHWAY 103 EB EXIT 2 ON RAMP,HIGHWAY 103,Ramp,Multiple vehicle - same direction sideswipe,,,N,N,Y,Y,Y,N,N
-63.61901361,44.66425678,16512,5731,165419,2018/10/25 03:00:00+00,44.66424751,-63.61901559,LADY HAMMOND RD,MACKINTOSH ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,Y,N,N,N,N,N,Y
-63.58307634,44.6505371,16513,5827,166156,2018/10/25 03:00:00+00,44.65052784,-63.58307832,2028 CREIGHTON ST,,,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.68807759,44.76865815,16514,5727,165374,2018/10/25 03:00:00+00,44.76864886,-63.68807954,636 SACKVILLE DR,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.48786897,44.68020546,16515,5719,165270,2018/10/25 03:00:00+00,44.68019619,-63.48787099,33 LANARKSHIRE CRT,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.5856631,44.63814545,16516,5714,165228,2018/10/25 03:00:00+00,44.63813619,-63.58566509,ROBIE ST,UNIVERSITY AVE,Non-intersection,Multiple vehicle - same direction sideswipe,,,Y,N,N,N,N,N,N
-63.65922881,44.68654681,16517,5716,165236,2018/10/25 03:00:00+00,44.68653754,-63.65923078,BEDFORD HWY,DAKIN DR,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.72038591,44.78961425,16518,6495,172788,2018/10/25 03:00:00+00,44.78960497,-63.72038785,101 HWY,BEAVERBANK CONNECTOR,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,N,N,N,N,N,N
-63.62037778,44.64195026,16519,5757,165606,2018/10/25 03:00:00+00,44.64194099,-63.62037976,ARMDALE ROTARY,JOSEOH HOWE DRIVE,Traffic circle or roundabout,Multiple vehicle - right angle,,,N,N,Y,N,N,N,Y
-63.5959261,44.63809236,16520,5749,165580,2018/10/25 03:00:00+00,44.6380831,-63.59592809,6369 COBURG RD,,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,Y,N,N,N,Y
-63.57652484,44.62827119,16521,5801,166023,2018/10/25 03:00:00+00,44.62826193,-63.57652683,TOWER RD,PINE HILL DR,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,Yes,,Y,N,N,N,N,N,Y
-63.2853927,44.7450689,16522,5756,165600,2018/10/25 03:00:00+00,44.74505961,-63.28539478,5191 HIGHWAY 7,,Intersection - two or more public roads,Multiple vehicle - right angle,,,N,N,Y,Y,N,N,Y
-63.59299722,44.6463989,16523,5646,164652,2018/10/24 03:00:00+00,44.64638963,-63.59299921,6092 QUINPOOL RD,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.64457009,44.66650105,16524,5651,164691,2018/10/24 03:00:00+00,44.66649178,-63.64457206,BAYVIEW RD,WOODBANK TERR,Non-intersection,Multiple vehicle - rear end,Yes,,N,N,N,N,N,N,N
-63.62011203,44.64186168,16525,5694,165044,2018/10/24 03:00:00+00,44.64185241,-63.62011401,1 ARMDALE ROT,,Traffic circle or roundabout,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.74825991,44.66318602,16526,5647,164663,2018/10/24 03:00:00+00,44.66317675,-63.74826186,FRASER RD,CHARLES RD,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,Y,N,N,N,Y
-63.15834266,44.78304437,16527,5639,164613,2018/10/24 03:00:00+00,44.78303507,-63.15834477,7704 HIGHWAY 7,,Non-intersection,Single vehicle - off road to the left,,Yes,Y,N,Y,Y,Y,N,N
-63.59234857,44.65081348,16528,5682,164989,2018/10/24 03:00:00+00,44.65080421,-63.59235056,CUNARD ST,PRINCESS PLACE,Intersection - two or more public roads,Multiple vehicle - left turn into traffic,,,Y,N,Y,N,N,N,Y
-63.55061347,44.65843135,16529,5673,164924,2018/10/24 03:00:00+00,44.65842208,-63.55061546, PLEASANT ST,Marvin St,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,Y,N,N,Y
-63.62550996,44.65251818,16530,5825,166139,2018/10/24 03:00:00+00,44.65250892,-63.62551194,SAMUEL WALKER DR,HIGHWAY 102,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.70639606,44.71843035,16531,5661,164778,2018/10/24 03:00:00+00,44.71842107,-63.70639801,GARY MARTIN DR,HAZELTON HILL,Intersection - two or more public roads,Multiple vehicle - right angle,,,N,N,N,Y,N,N,Y
-63.58091922,44.69215739,16532,5676,164952,2018/10/24 03:00:00+00,44.69214811,-63.58092121,BURNSIDE DRIVE OVERPASS,HIGHWAY 111 EB EXIT 3 OFF RAMP,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.51826593,44.67176232,16533,5805,166042,2018/10/24 03:00:00+00,44.67175305,-63.51826793,PORTLAND ST,SPRING AVE,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.61634694,44.66497339,16534,5697,165069,2018/10/24 03:00:00+00,44.66496413,-63.61634892,LADY HAMMOND RD,MEMORIAL DR,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.59994469,44.64385992,16535,5678,164955,2018/10/24 03:00:00+00,44.64385066,-63.59994668,OXFORD ST,PEPPERELL ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,Y,N,Y,N,N,N,Y
-63.54377686,44.64625675,16536,5953,167493,2018/10/24 03:00:00+00,44.64624749,-63.54377886,PLEASANT ST,IRVING ST,Intersection - two or more public roads,"Multiple vehicle - right turn, including turning conflicts",,,Y,N,N,N,N,N,Y
-63.55705634,44.57380333,16537,5701,165081,2018/10/24 03:00:00+00,44.57379408,-63.55705834,POWERS DR,JOHN BRACKETT DR,Intersection - two or more public roads,Single vehicle - off road to the left,,,Y,N,N,N,Y,N,Y
-63.57264776,44.63526764,16538,5709,165153,2018/10/24 03:00:00+00,44.63525837,-63.57264975,INGLIS ST,SOUTH BLAND ST,Intersection - two or more public roads,Multiple vehicle - right angle,Yes,,N,N,N,N,N,Y,Y
-63.57019853,44.69412893,16539,5738,165478,2018/10/24 03:00:00+00,44.69411966,-63.57020052,HIGHWAY 111,HIGHWAY 118 SB EXIT 4 HWY 111 WB RAMP,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,N,N,N,N
-63.69335073,44.72033778,16540,5583,164045,2018/10/23 03:00:00+00,44.7203285,-63.69335268,HWY 102,HWY 102 NB EXIT 3A,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
